reference_signal_id,crash_count,summary_type,bin_index_from_reference_signal,side_relative_to_reference_to_anchor,downstream,upstream,total_assigned,downstream_share,upstream_share,absolute_imbalance,imbalance_flag
signal_002236,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_002277,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002409,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002473,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002550,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002609,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002697,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_002941,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_002951,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003014,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003110,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003116,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003137,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003202,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003217,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003290,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003347,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003422,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003435,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003444,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003450,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003483,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003609,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003614,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003621,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003662,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_003683,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_003688,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_002453,,downstream_upstream_balance_by_signal,,,36.0,36.0,72.0,0.5,0.5,0.0,balanced_or_low_count
signal_003787,,downstream_upstream_balance_by_signal,,,33.0,33.0,66.0,0.5,0.5,0.0,balanced_or_low_count
signal_001661,,downstream_upstream_balance_by_signal,,,28.0,28.0,56.0,0.5,0.5,0.0,balanced_or_low_count
signal_002293,,downstream_upstream_balance_by_signal,,,22.0,22.0,44.0,0.5,0.5,0.0,balanced_or_low_count
signal_002671,,downstream_upstream_balance_by_signal,,,16.0,16.0,32.0,0.5,0.5,0.0,balanced_or_low_count
signal_001621,,downstream_upstream_balance_by_signal,,,14.0,14.0,28.0,0.5,0.5,0.0,balanced_or_low_count
signal_000270,,downstream_upstream_balance_by_signal,,,13.0,13.0,26.0,0.5,0.5,0.0,balanced_or_low_count
signal_002419,,downstream_upstream_balance_by_signal,,,13.0,13.0,26.0,0.5,0.5,0.0,balanced_or_low_count
signal_002604,,downstream_upstream_balance_by_signal,,,12.0,12.0,24.0,0.5,0.5,0.0,balanced_or_low_count
signal_002488,,downstream_upstream_balance_by_signal,,,11.0,11.0,22.0,0.5,0.5,0.0,balanced_or_low_count
signal_000503,,downstream_upstream_balance_by_signal,,,10.0,10.0,20.0,0.5,0.5,0.0,balanced_or_low_count
signal_001204,,downstream_upstream_balance_by_signal,,,10.0,10.0,20.0,0.5,0.5,0.0,balanced_or_low_count
signal_000118,,downstream_upstream_balance_by_signal,,,9.0,9.0,18.0,0.5,0.5,0.0,balanced_or_low_count
signal_000835,,downstream_upstream_balance_by_signal,,,9.0,9.0,18.0,0.5,0.5,0.0,balanced_or_low_count
signal_001867,,downstream_upstream_balance_by_signal,,,9.0,9.0,18.0,0.5,0.5,0.0,balanced_or_low_count
signal_002420,,downstream_upstream_balance_by_signal,,,9.0,9.0,18.0,0.5,0.5,0.0,balanced_or_low_count
signal_002607,,downstream_upstream_balance_by_signal,,,9.0,9.0,18.0,0.5,0.5,0.0,balanced_or_low_count
signal_001020,,downstream_upstream_balance_by_signal,,,8.0,8.0,16.0,0.5,0.5,0.0,balanced_or_low_count
signal_001556,,downstream_upstream_balance_by_signal,,,7.0,7.0,14.0,0.5,0.5,0.0,balanced_or_low_count
signal_001781,,downstream_upstream_balance_by_signal,,,7.0,7.0,14.0,0.5,0.5,0.0,balanced_or_low_count
signal_000877,,downstream_upstream_balance_by_signal,,,6.0,6.0,12.0,0.5,0.5,0.0,balanced_or_low_count
signal_002196,,downstream_upstream_balance_by_signal,,,6.0,6.0,12.0,0.5,0.5,0.0,balanced_or_low_count
signal_003327,,downstream_upstream_balance_by_signal,,,6.0,6.0,12.0,0.5,0.5,0.0,balanced_or_low_count
signal_003773,,downstream_upstream_balance_by_signal,,,6.0,6.0,12.0,0.5,0.5,0.0,balanced_or_low_count
signal_000697,,downstream_upstream_balance_by_signal,,,5.0,5.0,10.0,0.5,0.5,0.0,balanced_or_low_count
signal_000787,,downstream_upstream_balance_by_signal,,,5.0,5.0,10.0,0.5,0.5,0.0,balanced_or_low_count
signal_000942,,downstream_upstream_balance_by_signal,,,5.0,5.0,10.0,0.5,0.5,0.0,balanced_or_low_count
signal_001280,,downstream_upstream_balance_by_signal,,,5.0,5.0,10.0,0.5,0.5,0.0,balanced_or_low_count
signal_001920,,downstream_upstream_balance_by_signal,,,5.0,5.0,10.0,0.5,0.5,0.0,balanced_or_low_count
signal_003082,,downstream_upstream_balance_by_signal,,,5.0,5.0,10.0,0.5,0.5,0.0,balanced_or_low_count
signal_000182,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_000195,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_000753,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_001998,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_002039,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_002427,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_002569,,downstream_upstream_balance_by_signal,,,4.0,4.0,8.0,0.5,0.5,0.0,balanced_or_low_count
signal_000211,,downstream_upstream_balance_by_signal,,,3.0,3.0,6.0,0.5,0.5,0.0,balanced_or_low_count
signal_001021,,downstream_upstream_balance_by_signal,,,3.0,3.0,6.0,0.5,0.5,0.0,balanced_or_low_count
signal_003157,,downstream_upstream_balance_by_signal,,,3.0,3.0,6.0,0.5,0.5,0.0,balanced_or_low_count
signal_000243,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_000420,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_001782,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_002041,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_002227,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_002316,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_002433,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_002795,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_003284,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_003572,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_003904,,downstream_upstream_balance_by_signal,,,2.0,2.0,4.0,0.5,0.5,0.0,balanced_or_low_count
signal_000007,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_000011,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_000115,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_000142,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_000274,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_001011,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_001045,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_001834,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_002345,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_002713,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_003168,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_003709,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
signal_003886,,downstream_upstream_balance_by_signal,,,1.0,1.0,2.0,0.5,0.5,0.0,balanced_or_low_count
